120,16,80,3,240,S,1,278956.0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1
121,18,90,3,270,U,1,15341765.0
122,18,90,3,270,U,1,15270659.0
123,18,90,3,270,U,1,15234793.0
124,18,90,3,270,U,1,15490219.5
125,18,90,3,270,U,1,15479414.0
126,18,90,3,270,S,1,2898339.75,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
127,18,90,3,270,S,1,1290499.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
128,18,90,3,270,S,1,9611172.0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1
129,18,90,3,270,U,1,15695791.0
130,18,90,3,270,S,1,7647488.25,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0
131,20,100,3,300,S,1,55391809.25,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1
132,20,100,3,300,U,1,70942656.0
133,20,100,3,300,S,1,38999058.75,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0
134,20,100,3,300,U,1,70147656.0
135,20,100,3,300,S,1,61590514.0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1
136,20,100,3,300,U,1,69159788.0
137,20,100,3,300,U,1,68479245.0
138,20,100,3,300,S,1,39206240.0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
139,20,100,3,300,U,1,68722634.0
140,20,100,3,300,U,1,67128047.0
141,22,110,3,330,S,1,267996740.75,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
142,22,110,3,330,S,1,30341419.0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1
143,22,110,3,330,U,1,299143090.0
144,22,110,3,330,U,1,302235845.0
145,22,110,3,330,U,1,298994989.25
146,22,110,3,330,U,1,301018684.0
147,22,110,3,330,U,1,300540495.75
148,22,110,3,330,U,1,300683186.0
149,22,110,3,330,S,1,244996391.0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0
150,22,110,3,330,S,1,54869403.0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0
kSAT,deepmind,150,54,96,150,150
